id,date,some_number
2326,d7cacc3925a6bc16dfbe7566bbbedbd484891564df96c808aaf039fffad8adc9,15
2326,94092bb44611d80e2e7ff093956bb1e7af3734710e9802e4bf38dd2dc3ca123e,15
2326,f4091b5156a72acb2a3f759c189aa003a2247c3cd435341c8ca92765140008fa,15
2326,6304a92950348592ff5d593b946fcb3ba90639a8ccf1e398914fe5c3c2dac07a,15
1585,42d1d99dd19131f29761fd997aa6dd0aa82ea040e900daa35f1d042a4c0bb85b,14
2326,6f4ed7b6e78d22832619786ce9334df3b7dff30d743adaf5581293ad8a5d6eb3,0
2326,a207c6b91e8aedbca9c99db5833bb252bc50cbebf0ede027b9ccef2af997c8e3,15
1966,9b0420f2b663f23dc00eb2a83b7d6c93bc109134d02d374fc04ea4ea6a703e7d,52
2326,4c29ebe210ecb4940dcd95db59a9cf294d939f23eb362d11fbc5091355b2cda2,15
2319,91d7fc9d69ae6358f70aa0c21631ab8a545e9ccd8894942d7419b4cb59b20b18,0
2319,e47ddbe558a7ccd19c239a20908c2475a8dc8c8fdd4b211b2ed3e0124cca241b,9
2319,0dfe02680f236f5266254449bc58f792ea0aec12b858b8841ac4cefc5aa674d0,3
2319,8598ea62fadc4927ab5ae1c754f7597419c098a377175737e03ddaf198b03b60,3
1585,a5fdb08042486a7c742e7049f2db8b29d7e185f2d8a4c92acbfd62bd61490735,58
1908,c356877428e986a6cd3752fb605d025e6c98450ef1deb512079c515781219c15,17
2319,cc126983ad2f471f38337eee58c28fd9974f83a900f3b1636dd7c6bacbcc8f5e,3
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,15
2326,b673c4c514636972eb25fcc47e801b2de626df7463851ed26bfefe878d1a4303,15
953,835ccb6cbb89954c38abe5846fa30a686a82931a98a0986f6f52a232799000d0,0
1916,ffce01f785fb54039643bf79b289f53a32027fb8cfb08bc673a53822ce180e05,24
2319,371738b3f1f9f930eabc834cc14aae758d64b53710de5fa26277ad6edbd293dc,9
2273,541227c42be918abfc61ae9540fc4c8f1262f2bd266f4462b16b2641d58630f4,10
2123,d5909366c6677a69c8da09532509b21432e74436ba75cf44d55b3e76501747a8,4
2273,9c4db1cb345ee5b4ec8f609ef18a803b8f0c68afe83deb39bb7d965c1e373e88,3
953,37f78dc9bbc10b51882d04d0a6ab592452d22473514a5f1db22378aa6474ae04,6
2326,95698cc1ddb553f96968612133271d383447122168177553b88d2b55549c9d81,15
2326,94092bb44611d80e2e7ff093956bb1e7af3734710e9802e4bf38dd2dc3ca123e,0
2319,30198d237d311c1f1f1cf98aa65fe000d94b9f158eca0eb8ad90e7edfe9de930,0
2123,61d1c8ab41ac307b4ac832a300b05f25188e0396d925e8a52b8777fcec7ac42f,413
1585,a83abbc985b8b58315621b57d34a3daae9d32c904d804f36ff236959b632721c,9
2326,e096d9af40a416b4470e527165e6f7974113fc03053970b0f01f4b0da467e18e,15
2319,5c86835ae9096d382dd7e87d54bec8e0b26b16f7c9eb1c64f5b02c74663f9a37,3
2326,a207c6b91e8aedbca9c99db5833bb252bc50cbebf0ede027b9ccef2af997c8e3,68
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,352
1572,02e0cb7efaf91a47d34f1b9bffe5b3282f9edfb20c830a33e5d1a7ba509b39c5,15
2326,4c29ebe210ecb4940dcd95db59a9cf294d939f23eb362d11fbc5091355b2cda2,0
2319,65ffa95dc427648bccc3bd4be7ca873852240dd48f7af3af81dda805bfa257f6,3
2319,cb4c869eee908f1c8151485cc1e2562cff8c9d2ea35a421b482261e3c600fb8c,0
2319,e9916452c3cfa50e49632ffd5fb6dc6c07048f24d4cfb2d3135df15be93f421d,9
1966,fbdf99d564d072e01a35d92e5620e6be2dba24c88b6dc5a93e7b257a476442c3,4
2326,f4091b5156a72acb2a3f759c189aa003a2247c3cd435341c8ca92765140008fa,15
1916,9f41855b7b42c3da3dc3dababd364d99095cdb45801b89a75e1e3c466ce33135,20
1913,8f93fad856f8803dc03365fd6db0264a4434dc0d04635542af4452f63ed6f353,20
2326,44b4c4c481c58fd686fd341ba0c58d9ead4c8f32424f6af2855332bacaa39b7e,385
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,164
1913,0b0eca0c51be6410b6c725a88c71943102778b63287278781c2515bb6bd4873e,0
1916,0f91da303dd4a96cde6213d23e18fcd0db9a6dd5e3e9b58bf09eaa4ab5dd4c13,0
2326,6304a92950348592ff5d593b946fcb3ba90639a8ccf1e398914fe5c3c2dac07a,15
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,9
1999,760ff7b14bddc4a90e5731738e986f473d3f1553cbacb5fd4a3dd3a92edde64b,0
2319,acee3ad6d35528f2b98408e62587132b6ca341aed8eeecb00b90c7e2add29025,3
1916,ffce01f785fb54039643bf79b289f53a32027fb8cfb08bc673a53822ce180e05,0
2319,496304ddf7aae43e52c7d2cdbee17c371a1bf88b1f623fdffef685e257c5ecfb,3
1585,8043ec80811283e0acc7208a82a4f1ef93f1e1882cad51cdd5462dba277a6982,4
2319,1cddfa727f31931d1e17c6958d9aa66c2788c68218e8a24a83fc4ccc7705c104,0
2326,1b6c0181ae6aca8d6192a147d1636967e8b8c05ba910a9b0bc6274dd59dd310b,27
2326,af79aec6f1d4c3fcc60f88f8c5c15428432e39f6c7cc49e758bd938c8e90be0c,15
2734,a0cf5711675335143ee19b576710db0471ecd513985cc805b9d06cfcc3dd2b0b,0
2326,f4091b5156a72acb2a3f759c189aa003a2247c3cd435341c8ca92765140008fa,15
2326,d7cacc3925a6bc16dfbe7566bbbedbd484891564df96c808aaf039fffad8adc9,15
1913,8e2e32ed07f0b2b81c4616a0b39ae701c2dec624ab1acba270d5120739315f3e,0
2326,ec9eead7ff3dfd0b166e2cbb783e5e761300f983f1addd826eef6099f1c091c8,15
2319,efc418d7bae0e59c2e0d022c4081089a8a639c7ede59d078fc80251a7f9caf42,0
1913,773f977bef49ac36aa0076f92a9511cc0d345be846942888fdc39eadf8547715,0
2319,32a71ab34605d5c63ad064434204c8d3b5dee1123b240206791a2ec45d9272d6,22
2319,cc126983ad2f471f38337eee58c28fd9974f83a900f3b1636dd7c6bacbcc8f5e,9
2326,af79aec6f1d4c3fcc60f88f8c5c15428432e39f6c7cc49e758bd938c8e90be0c,15
1913,773f977bef49ac36aa0076f92a9511cc0d345be846942888fdc39eadf8547715,0
2326,a92be9b394cfb2d1f73eb122d572126bd600cb34fe81f1bcb1b8ca1d95c11616,15
2319,e9916452c3cfa50e49632ffd5fb6dc6c07048f24d4cfb2d3135df15be93f421d,3
953,509edd28ec31373a43ff0d9bddaec83bfcd929050767359872586ae174880607,0
1913,773f977bef49ac36aa0076f92a9511cc0d345be846942888fdc39eadf8547715,0
1913,773f977bef49ac36aa0076f92a9511cc0d345be846942888fdc39eadf8547715,0
1913,773f977bef49ac36aa0076f92a9511cc0d345be846942888fdc39eadf8547715,0
1908,40980a156dd22dbff43d2837641afa1a6a8324a1ffcf3c1f3c72fbab67db8360,9
1572,ba77916da10d0c304c737a192cbbbbfe0e12412689f2947dc24e8d2d8054eb56,17
2326,1ed83deb0566844e8bd49d8904e7dab974f37757cd920addb65f28db6069fb14,379
2319,371738b3f1f9f930eabc834cc14aae758d64b53710de5fa26277ad6edbd293dc,3
2326,df8a09399e8e1ef182e67d47b7aec36ba692b55f0cfdce778e2d878b8e4cc484,27
2319,8b749fcd974976c1ee9882a2c77434e0c98c237f6f4132f777e90dffb3cb6872,3
2326,801f506efd904f40609786b147b80be67d3da75661b0d3083e5c3fa9b98d7cfd,15
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,24
2319,e47ddbe558a7ccd19c239a20908c2475a8dc8c8fdd4b211b2ed3e0124cca241b,3
2273,a78950760f6ca7599d3e526555a1798c79266c6b17c638cba704a217e6114767,22
2326,44b4c4c481c58fd686fd341ba0c58d9ead4c8f32424f6af2855332bacaa39b7e,27
2326,d7cacc3925a6bc16dfbe7566bbbedbd484891564df96c808aaf039fffad8adc9,15
2734,a0cf5711675335143ee19b576710db0471ecd513985cc805b9d06cfcc3dd2b0b,0
1585,5107ba91d2256b553c0a57d00316c9b98b1891a6b1fbc73f4050046f81ce8858,14
2273,fba5dbbd1fe67c527e6a93d4e30c8834fa8cb89094243b7c1c80645d0aefd3f0,3
2319,04895dab2152cb2353725a6f1be8aee90583c8783fc17338d68c74654a0fe1aa,0
120,9ebb758474a12271b864c119caeadc6bfdfc07f0bb99ae4c6b480ae0b505bcd7,410
1585,3b0add662e6429e43a2a279c4f3f62d8013f7988acce0f1ad68cdc23a74a6df7,9
1913,8e2e32ed07f0b2b81c4616a0b39ae701c2dec624ab1acba270d5120739315f3e,0
1913,8e2e32ed07f0b2b81c4616a0b39ae701c2dec624ab1acba270d5120739315f3e,0
2326,af79aec6f1d4c3fcc60f88f8c5c15428432e39f6c7cc49e758bd938c8e90be0c,15
2326,fb8c9f54479f254b8e95f02c3eaf668f6f6a3ab4954b5d3fe9e3e0d207eff4db,15
2273,8f7181a39802be4a1566390edb9196808d79aa8cff3ea0edfad998e3319b9056,22
1585,5847db99c25f5e473bb4b2aa12724056a8c23ab32e1811db08e2b0096b8e1eaa,3
2319,ad46076b2f9a92cdbc7b445dde0c36f998772fa35f6bf733459a0a1fe020887b,3
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,3
1966,9b0420f2b663f23dc00eb2a83b7d6c93bc109134d02d374fc04ea4ea6a703e7d,9
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,24
1913,8e2e32ed07f0b2b81c4616a0b39ae701c2dec624ab1acba270d5120739315f3e,0
2097,9cf8058cf42e0e9762936d98cc3657405da9750ec23c06f082839b701ed28fa2,10
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,107
1916,0df3c337bc3886eb0813e8184abccc77eabd369ff48f28271abda03876567705,0
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,106
72,9f9984caca8370633ea04a837d322bead0a2b30ca5b62f39e1468628925ec01b,6
1916,9f41855b7b42c3da3dc3dababd364d99095cdb45801b89a75e1e3c466ce33135,20
2536,1d6be95aab622c7cd78cc77471ef68c6d7efb6a4d811e27dade8ad751dc8a074,0
1572,6634eae0e8511b69422c8983d78b582414b94794c3889650c1335aae578e89de,15
2319,a321f88d99a060d0d373bdcb77269433e7cc7309f24fb0c78d7c0713003e0062,0
2326,ec9eead7ff3dfd0b166e2cbb783e5e761300f983f1addd826eef6099f1c091c8,15
2326,801f506efd904f40609786b147b80be67d3da75661b0d3083e5c3fa9b98d7cfd,15
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,24
2097,9cf8058cf42e0e9762936d98cc3657405da9750ec23c06f082839b701ed28fa2,10
1916,0f91da303dd4a96cde6213d23e18fcd0db9a6dd5e3e9b58bf09eaa4ab5dd4c13,0
2326,f3bd60818d20dc59ba14a8248e1eccf76772309356f77a145c0a50a0433daa4c,15
2319,de4054a55b4d728d158e855a335b0131085e02e9a3f045a3083176ad07988444,0
1908,9b435a860a906ea6c38c4cadd7a2cbc9b4a96552f92ab51693066397a2cd7ced,9
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,24
2326,1ed83deb0566844e8bd49d8904e7dab974f37757cd920addb65f28db6069fb14,380
2326,1b6c0181ae6aca8d6192a147d1636967e8b8c05ba910a9b0bc6274dd59dd310b,27
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,212
2326,ef6cdd999ad3b44cf4b67fc6be7727ab4409a5417d022924b393bf0a915e5e91,15
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
1908,be2f58d68673d4f393679310bd9e0ab7ca77f449d6ecab33031dd5a8616118de,9
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
2326,f27c474222d30aad0b3bf78637065ddcb2865ff85fcfd347a1ee4537a6efcaf3,15
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,72
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
1916,20a53697f65e11f5de9de1d56114b39e6c730df517ff8806de7d0a79fb0ac510,202
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
2319,ad46076b2f9a92cdbc7b445dde0c36f998772fa35f6bf733459a0a1fe020887b,0
1966,7ca6f15dc8bf0f1651cf23be78abb271c0f165eaf4cdfc9675d354522694137c,120
1585,2efbf8d7f8dbaf25faa82813fdfc8649c79116a68bcdde84f058373ba364d3df,4
2326,6069dd5f99732e581dd3023896d652dfcb17418e8f5ec78cfacbbb59dddd6e60,15
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
1966,9b0420f2b663f23dc00eb2a83b7d6c93bc109134d02d374fc04ea4ea6a703e7d,84
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,24
953,7778d4c1468ae11d607b8831edbf2d228e7df62c87729b0daa543e401e708aac,0
1999,cf9d1bbbf66f1db6dcf3eab1b13ff281d41b5146006ed2a23edf68f16cc800f5,0
1966,9b0420f2b663f23dc00eb2a83b7d6c93bc109134d02d374fc04ea4ea6a703e7d,52
2326,ec9eead7ff3dfd0b166e2cbb783e5e761300f983f1addd826eef6099f1c091c8,15
1585,793892908bd849032caaead756f487307f5b42b397d2c0e2e71ac2985199ad71,20
1572,4ba275f0be67933811487c02043baca271365d0d9c8386e8ecad7bdf090229df,15
2326,1ed83deb0566844e8bd49d8904e7dab974f37757cd920addb65f28db6069fb14,381
2319,d3e6c6c05ba5cf0c38f0f6b1a67e4072ffe8050a13e58795048ba1a9634a3e4b,0
953,37f78dc9bbc10b51882d04d0a6ab592452d22473514a5f1db22378aa6474ae04,109
72,fa282c75b45c5e57e039ae3a3661c03e803247be66230f7226c8594e394f92c5,6
1908,12114fd40a73a76572c8838cd84655afbaa2362ea4ce7eee73faa61211c9d2fa,9
2319,2ac728cbc2f06e2ce68f18372cbddd90914531a8e7e1709dee9c5a771f1b0de7,3
2326,44b4c4c481c58fd686fd341ba0c58d9ead4c8f32424f6af2855332bacaa39b7e,27
2319,0532d17fe71850420e04f58e6c22c1f7327eb7842324b445fd6a3d4acd0736ee,9
72,423e3745ef7f10e351d468b9a38cc71b8ef68e6b1c5bc6f29bca0d662fd21bb0,6
2837,0e283f53f299e39423be8cbfff80233a15bcffab06b1b84a8d1207149c372c02,242
2319,8e34652ed8bf3ab8eafcc05db58f71db2ae3146c6498db90ab691acd666a8dfa,0
2326,477095c74c16c3ed634c3644305bf858c1f44667a00f4e9b131d4eb8af8ab068,15
2319,ad46076b2f9a92cdbc7b445dde0c36f998772fa35f6bf733459a0a1fe020887b,0
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,0
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,0
1966,7ca6f15dc8bf0f1651cf23be78abb271c0f165eaf4cdfc9675d354522694137c,0
2326,6069dd5f99732e581dd3023896d652dfcb17418e8f5ec78cfacbbb59dddd6e60,15
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,41
1908,47772f3153c3e9238726f3bb477d0cef28193ca243b86c83596c0d411cecdee4,10
2205,cf83d28c89f2feb21280e64ff282c6809b80487e914d1c0f3d73bd48733867a1,0
1999,abfbb2c2f49f0e687261d379ddeda554b5a091d0716d1b2c3909efe07a8151c5,0
1585,4d2d927037401c457c0c4b110b6636212ac5804ad79601cba14b0ae727480635,3
2326,4fc8b45b085611ce1895d4f9c1916fbbb291f1d0f068ae7040d61630e76c9650,0
2319,84de67e4f635664aef9404e08e07fd85384f8fc7bab52b496ba97613abf533be,0
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,270
1908,47772f3153c3e9238726f3bb477d0cef28193ca243b86c83596c0d411cecdee4,10
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
2097,9cf8058cf42e0e9762936d98cc3657405da9750ec23c06f082839b701ed28fa2,10
2326,f27c474222d30aad0b3bf78637065ddcb2865ff85fcfd347a1ee4537a6efcaf3,15
2319,3ae4511ad52bb8f8d82af382f67007f856a90aa03593dd61219443af7189da7c,0
2326,f3bd60818d20dc59ba14a8248e1eccf76772309356f77a145c0a50a0433daa4c,15
2319,5803aed7075634097493d4450c8fb8c8904ccaefc6917532dccab266b7afd703,3
2319,c1d93ac3570360b2ef0c9ff66c1b1dac1d988760e5575fdd0c50e4eb568af794,0
2319,433630bf0d1c4f1819398726c21a2a390407a08874f5471066712c3888206f73,0
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
2326,1b6c0181ae6aca8d6192a147d1636967e8b8c05ba910a9b0bc6274dd59dd310b,27
2326,a27bbdebe44b0bbede8c9f07e04582bc598c2eddb770c5440cca88bbbcee9bac,15
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
2319,cc6d21327fe955420ffa6e77f9a521e858af967e6f30bc481c312ace48baaa88,0
1916,00e6cd65d089d7346c25a46aafc88abc92c689f7cba559625c6ea779050922bf,220
1585,449d6d4a87cf02517d66b49bab9608536fd1733467d0922a2a66826a19e061e4,14
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,15
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
2837,ec792b3d060df1d991e4d00a49f46e7b1e2ecdf707d0628ad063cec3921f35df,0
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
2319,0532d17fe71850420e04f58e6c22c1f7327eb7842324b445fd6a3d4acd0736ee,3
1572,08487c15b3c488b5034a156f15da2cca84655ac0e172058ffb8fbddb15c18587,15
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,0
2319,8b749fcd974976c1ee9882a2c77434e0c98c237f6f4132f777e90dffb3cb6872,3
1916,97ce2f10ad641a0f8549e7a1f1d42361eac649e496e84b402659512440c6c3a6,0
2326,b673c4c514636972eb25fcc47e801b2de626df7463851ed26bfefe878d1a4303,400
2326,2d0193068fcaf7fcf127ec17370d8e2f485c0fc888ee41ab869d07a6b838803b,15
1913,3999b9a9c02d38caea2505636ae0518d63e22c5b0aa25a9a23e831b91ae479ee,0
2326,abd064666ce8e8730425203307a14d3dee03c7af0c8236c46adc7297a1b17026,27
2326,6069dd5f99732e581dd3023896d652dfcb17418e8f5ec78cfacbbb59dddd6e60,15
1572,d1538679854bbeb0309ae1e9dc48cfcfeccd740d620c6c968a4f069e814fb847,17
1585,4d69e249ae429fd51c46a03d8ad21e28747ed287a0785422ab55ea02befabb92,14
2326,bf29b8b22242fd6220deb5dcd844820ce39c3ff32c415ad53e2d34612dc00bb2,15
2326,a27bbdebe44b0bbede8c9f07e04582bc598c2eddb770c5440cca88bbbcee9bac,15
2319,cbaf82cb88160c0257ecfa95c365fff57e16c304a3be28751ba9c2c39611540a,0
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,0
1802,171bc29579edd51af6259b8734be1b7e7825d0de51a045df1bb6312b61e7188e,27
120,9ebb758474a12271b864c119caeadc6bfdfc07f0bb99ae4c6b480ae0b505bcd7,415
1916,9bff15c2b6bcc199f33405fa6d2ae4fe76e23614cfd5ec929850906bf7bd7ff0,0
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,305
2097,e5beb3a06a7e8fca10792f1cb1ee37d5dba047e0d00c755c7c29590bdaebb9c3,75
2326,e943348f0223a0b4512bfbf37b502940398ff328652be79266a69134fcf0c138,15
1913,8f93fad856f8803dc03365fd6db0264a4434dc0d04635542af4452f63ed6f353,20
1529,a9298dfaee36bd513acf1d2d74c511d56922c31a641bef4cd072c0fa67162fd2,272
2319,523ab0a9d544ec18e7b9b9cad9b2cd78388bf866425eed78fb0ba3fb188e8e28,3
1916,9f41855b7b42c3da3dc3dababd364d99095cdb45801b89a75e1e3c466ce33135,20
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
2319,41a61397b6d95250a79ea83c916f464f04883cab0d65f6a7c2b4226f2c6787fe,0
72,40d83fae4d418d84e432fc8e5748b0bcb4ddad14b2548d7b606e927f33749d80,6
1773,68c9e528756925c87cba26f8f3ac34c060f79e4eed1d2cacf290e32c0ca64d8a,55
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,0
2319,fe13a33950344a58ba07da8b24e690763031c94167cfb9da1b2622a910b729d0,24
2319,fe13a33950344a58ba07da8b24e690763031c94167cfb9da1b2622a910b729d0,24
2326,b673c4c514636972eb25fcc47e801b2de626df7463851ed26bfefe878d1a4303,348
2326,265d76dedc632432a1495b7e32ab2a040ae63ac65caff0d1c64c2a558885bbce,15
2326,9cafa4da64f2e6304c1c64210a30838261a9a9e4c9f73d231dda5e46bdbda061,15
1916,12b5551551e85ec9d26ea6e8013155e22982de5f04ed917c1c9d9328c5de4d91,181
2319,deaadeb33aa18fc0088491e1c0168649f70d7d5eea24d9e38a623e42b2560951,0
2326,44b4c4c481c58fd686fd341ba0c58d9ead4c8f32424f6af2855332bacaa39b7e,27
2326,1b6c0181ae6aca8d6192a147d1636967e8b8c05ba910a9b0bc6274dd59dd310b,27
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,15
2319,5c378db7975ad0f35b01775318be85d373e404e1e15ec1e237fa7fdc1ff6a5d1,3
772,51da01a552982f1c57b945228f39964d1227ef30bff848fdcb5befcbed588d75,9
2205,cf83d28c89f2feb21280e64ff282c6809b80487e914d1c0f3d73bd48733867a1,43
2319,fe13a33950344a58ba07da8b24e690763031c94167cfb9da1b2622a910b729d0,24
772,51da01a552982f1c57b945228f39964d1227ef30bff848fdcb5befcbed588d75,9
2326,8e9e043f28808dd63b1666a842ed6437a43a2909ef42723960884a3583ebcf18,15
2319,84de67e4f635664aef9404e08e07fd85384f8fc7bab52b496ba97613abf533be,0
120,9ebb758474a12271b864c119caeadc6bfdfc07f0bb99ae4c6b480ae0b505bcd7,410
772,51da01a552982f1c57b945228f39964d1227ef30bff848fdcb5befcbed588d75,9
2319,fe13a33950344a58ba07da8b24e690763031c94167cfb9da1b2622a910b729d0,24
2536,fed8cf5f6f5661a3c0e82cd8da9a149ec8c575104247efa9e712d855d7bc5f85,0
1913,8f93fad856f8803dc03365fd6db0264a4434dc0d04635542af4452f63ed6f353,20
2273,be8c3c42c35728b400571c28a5518dfe72bd378ab6793d6d34f20f378674f6ce,3
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,106
2319,052ca08f03d7884aede79cd88f689bd75eaf8c017c96b14731ccbc5f4e2f313d,0
2319,a7eb327e69be55dfe6242f37bad46b3062c86e7c464bad6339ecdd18d49aa17e,0
1905,68ba005d881158b8ed6e618262322507d812e467e7e884c1e0fe5fb4d7457793,416
1916,1f7459192566408412ef93a435776f1b9bc09eb7906d7fec058d04c1a349bf40,24
2097,7c7485f26b7325d19f9d07b1fa1f88a7770a9ca29c603631209f4912b3f7e40f,0
1913,c5400746e6d23c6dbd92a2bf0f62600e02335e4bf5a368aa4cfc00bbc55fca4c,0
2326,82d973d795c741b30f24e2b6da83eb7a7ddbc5adfafe5ce4a6f476f20e472df6,0
2326,3593418e1149989f45992c20673a8eb2889fc2d872e0b5fd3f6054b50b4ab1e0,15
2319,2fdcbf58ff4a908514881b61203d087b31de8b6a6f07924588a633ac91fb6e37,3
1916,a0a264072785e5e1085c32a921197610fe6dc33537e23a5c43bdab7e6743935a,22
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,361
2326,6fc44056522297b5b542fe4252a53569abf8023728b6e22a1f58cb25e1b8ae18,15
1529,a9298dfaee36bd513acf1d2d74c511d56922c31a641bef4cd072c0fa67162fd2,0
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,0
2319,f3a9b369989bba78beef6852b467162bdc33af7b2106d7e27a8a53b676efb3ef,22
1908,e18dd324ae89698ddc539478677afb40dbad834b60942f843fb6cc8e3a47599d,9
1773,68c9e528756925c87cba26f8f3ac34c060f79e4eed1d2cacf290e32c0ca64d8a,19
2326,70a34832c23f9995e2eb222c0dce8382c0921f233ae6fad9d1e167d29404c71d,15
2319,8b749fcd974976c1ee9882a2c77434e0c98c237f6f4132f777e90dffb3cb6872,3
2326,1b6c0181ae6aca8d6192a147d1636967e8b8c05ba910a9b0bc6274dd59dd310b,27
1913,c5400746e6d23c6dbd92a2bf0f62600e02335e4bf5a368aa4cfc00bbc55fca4c,0
2319,ff71d04b580d5e0ad2baac04743feebac0f71043f0c5a9879eb99c8dc42082d5,3
2319,19ab28462329315ecf5a07217b870c811c7832840e23f38e07b9acb542f98883,3
1913,c5400746e6d23c6dbd92a2bf0f62600e02335e4bf5a368aa4cfc00bbc55fca4c,0
1585,793892908bd849032caaead756f487307f5b42b397d2c0e2e71ac2985199ad71,24
1916,d077c6363b9831af79721082ac72ad3f0d09ca517aab725f98c05f5d7fe82683,0
2319,84de67e4f635664aef9404e08e07fd85384f8fc7bab52b496ba97613abf533be,0
1913,8f93fad856f8803dc03365fd6db0264a4434dc0d04635542af4452f63ed6f353,20
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
1913,c5400746e6d23c6dbd92a2bf0f62600e02335e4bf5a368aa4cfc00bbc55fca4c,0
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
2326,98f4fb3a2dd97bbc3ec12c4ae7474d8221a3dc3f348d417485604b1bee58d3a5,15
2319,a7eb327e69be55dfe6242f37bad46b3062c86e7c464bad6339ecdd18d49aa17e,0
1999,635c0330c8b764b9d04883302f3ea1872b91cc903f02f769a6a06071278b9266,22
1913,48bbbbe80cf724c7047cd3ef249277b288f9dab775c7a5a554e1c53def591c5d,0
2326,907c841ead7f9fc9d640f0cc362387c808e0eb769ebacdff813deb79a8d8bc7b,365
1572,40ec934c79b797b39a0d46c47a552be74efbd851e32f31cfef060d12ad9433ac,15
2319,aa703f753826130fef0c7dbb26dc3107a5a1ac5395351351c186424fbdebfff8,0
1916,9bff15c2b6bcc199f33405fa6d2ae4fe76e23614cfd5ec929850906bf7bd7ff0,0
2326,82d973d795c741b30f24e2b6da83eb7a7ddbc5adfafe5ce4a6f476f20e472df6,15
2326,f9ded0c2c0e55656aee618bc0c5cf97e4e802a2dfc75b04d29aa31e6de4dcd87,15
2273,4be8619c14064793f0173d4256f2e4ac7459acf2d0d71a85a06f4e23c1a07921,3
